,date,clientId,deviceCategory,browser,browserVersion,sessions,transactions,transactionRevenue
1376,2020-01-20,2051913652.1579543048,mobile,Chrome,72.0.3626.105,1,0,0
1377,2020-01-20,2072642975.1579513658,desktop,Edge,18.18362,1,0,0
1378,2020-01-20,2096572956.1579486408,mobile,Chrome,79.0.3945.116,1,0,0
1379,2020-01-20,2117273178.1579554522,mobile,Safari,604.1,1,0,0
1380,2020-01-20,2127307161.1579511247,mobile,Safari,13.0.4,1,0,0
1381,2020-01-20,215699603.1579539325,tablet,Internet Explorer,11.0,1,0,0
1382,2020-01-20,247493539.1579511593,mobile,Chrome,79.0.3945.116,1,0,0
1383,2020-01-20,258292818.1579522989,mobile,Safari,13.0.1,2,0,0
1384,2020-01-20,259129761.1579465164,mobile,Chrome,79.0.3945.116,1,0,0
1385,2020-01-20,263978129.1579528102,mobile,Safari,11.0,1,0,0
1386,2020-01-20,276748169.1579488205,mobile,Chrome,79.0.3945.116,1,0,0
1387,2020-01-20,288707712.1579550284,mobile,Safari,604.1,1,0,0
1388,2020-01-20,300258930.1579514282,mobile,Samsung Internet,10.2,1,0,0
1389,2020-01-20,304604183.1579481143,mobile,Chrome,79.0.3945.116,1,0,0
1390,2020-01-20,319207884.1579493909,mobile,Safari,605.1,1,0,0
1391,2020-01-20,327372919.1579472366,desktop,Safari,12.0.1,1,0,0
1392,2020-01-20,349100355.1579520785,mobile,Safari,13.0.4,1,1,28.48
1393,2020-01-20,364469016.1579517978,mobile,Chrome,79.0.3945.116,4,1,7.48
1394,2020-01-20,377852626.1579528297,desktop,Opera,65.0.3467.78,1,0,0
1395,2020-01-20,393980205.1579511266,desktop,Safari,13.0.4,1,0,0
1396,2020-01-20,403311704.1579563386,desktop,Safari,10.0,1,0,0
1397,2020-01-20,404718371.1579519895,mobile,Safari,12.1.2,2,0,0
1398,2020-01-20,415053689.1579532778,mobile,Chrome,45.0.2454.94,2,1,16.48
1399,2020-01-20,421192468.1579526637,desktop,Safari (in-app),(not set),1,0,0
1400,2020-01-20,422261053.1579506891,mobile,Safari,13.0.3,1,0,0
1401,2020-01-20,42433361.1579517923,desktop,Chrome,79.0.3945.117,1,0,0
1402,2020-01-20,435837854.1579519044,mobile,Safari,13.0.4,2,0,0
1403,2020-01-20,437166768.1579520659,mobile,Chrome,79.0.3945.116,1,0,0
1404,2020-01-20,440091844.1579488224,mobile,Chrome,79.0.3945.116,1,0,0
1405,2020-01-20,446842377.1579510765,mobile,Safari,13.0.4,1,0,0
1406,2020-01-20,459314598.1579522903,mobile,Safari,13.0.4,2,1,10.38
1407,2020-01-20,47415652.1579459716,tablet,Chrome,79.0.3945.73,1,0,0
1408,2020-01-20,498570064.1579522709,mobile,Chrome,79.0.3945.116,2,0,0
1409,2020-01-20,506449350.1579503018,mobile,Safari,13.0.4,1,0,0
1410,2020-01-20,508512175.1579519987,mobile,Chrome,79.0.3945.116,1,0,0
1411,2020-01-20,528702594.1579554601,mobile,Chrome,79.0.3945.116,2,0,0
1412,2020-01-20,53701882.1579519192,mobile,Chrome,79.0.3945.73,1,0,0
1413,2020-01-20,558281341.1579516165,desktop,Chrome,79.0.3945.117,2,1,3.35
1414,2020-01-20,562600312.1579511399,mobile,Chrome,79.0.3945.116,1,0,0
1415,2020-01-20,566419514.1579523045,mobile,Safari,13.0.4,1,0,0
1416,2020-01-20,590973333.1579551879,desktop,Firefox,72.0,1,0,0
1417,2020-01-20,608825499.1522067881,desktop,Chrome,79.0.3945.117,1,1,102.98
1418,2020-01-20,611168152.1579510657,mobile,Safari,13.0.4,1,0,0
1419,2020-01-20,621319867.1579510342,mobile,Chrome,79.0.3945.116,1,0,0
1420,2020-01-20,622888705.1579559640,mobile,Safari,13.0.4,1,0,0
1421,2020-01-20,64871795.1579533590,desktop,Firefox,71.0,1,0,0
1422,2020-01-20,654579526.1579479495,desktop,Safari,13.0.4,1,0,0
1423,2020-01-20,676516121.1579523312,desktop,Firefox,72.0,1,0,0
1424,2020-01-20,689763699.1579541386,desktop,Chrome,76.0.3809.132,1,0,0
1425,2020-01-20,739806151.1579528107,desktop,Mozilla Compatible Agent,5.0,1,0,0
1426,2020-01-20,744094722.1579517232,desktop,Chrome,79.0.3945.117,1,0,0
1427,2020-01-20,774158139.1579514862,desktop,Chrome,79.0.3945.117,1,0,0
1428,2020-01-20,781000156.1579540930,desktop,Safari,10.0,1,0,0
1429,2020-01-20,800650778.1579502991,mobile,Chrome,79.0.3945.73,1,0,0
1430,2020-01-20,820353475.1579555938,desktop,Chrome,79.0.3945.117,1,0,0
1431,2020-01-20,859054149.1579514553,desktop,Chrome,79.0.3945.117,1,0,0
1432,2020-01-20,878146938.1579508427,mobile,Chrome,79.0.3945.116,1,0,0
1433,2020-01-20,888841704.1579509429,desktop,Safari,10.0,1,0,0
1434,2020-01-20,895686116.1579517338,mobile,Chrome,79.0.3945.116,1,0,0
1435,2020-01-20,906371335.1579485540,mobile,Safari,13.0.4,1,0,0
1436,2020-01-20,944797721.1579532802,desktop,Chrome,79.0.3945.130,1,1,37.98
1437,2020-01-20,990990470.1579508515,mobile,Chrome,79.0.3945.116,2,1,3.35
1438,2020-01-20,994083662.1579528103,tablet,Safari,11.0,1,0,0
1439,2020-01-21,1005879329.1579612619,desktop,Chrome,79.0.3945.117,1,0,0
1440,2020-01-21,1037141460.1579644816,mobile,Safari,13.0.4,1,0,0
1441,2020-01-21,1131070693.1579617971,desktop,Chrome,79.0.3945.130,1,0,0
1442,2020-01-21,1140888515.1579571643,mobile,Safari,13.0.4,1,0,0
1443,2020-01-21,1219898473.1579602173,mobile,Safari,13.0.4,2,0,0
1444,2020-01-21,1323922542.1579565622,mobile,Chrome,79.0.3945.73,1,0,0
1445,2020-01-21,1356929368.1579649433,tablet,Amazon Silk,79.1.135,1,0,0
1446,2020-01-21,1367649283.1579590396,mobile,Samsung Internet,10.2,1,0,0
1447,2020-01-21,1377515574.1579589057,desktop,Firefox,72.0,1,0,0
1448,2020-01-21,1390064408.1579590562,mobile,Chrome,79.0.3945.116,1,0,0
1449,2020-01-21,1428570228.1579517505,mobile,Chrome,79.0.3945.93,3,0,0
1450,2020-01-21,1433848912.1579612337,desktop,Chrome,79.0.3945.130,1,0,0
1451,2020-01-21,1495857645.1579545821,desktop,Chrome,79.0.3945.117,1,0,0
1452,2020-01-21,1529141931.1579647704,mobile,Chrome,79.0.3945.73,1,0,0
1453,2020-01-21,1641325951.1579609668,desktop,Chrome,79.0.3945.117,1,0,0
1454,2020-01-21,1645525152.1541166116,desktop,Edge,18.17763,1,0,0
1455,2020-01-21,1657611094.1579590132,desktop,Chrome,79.0.3945.130,1,0,0
1456,2020-01-21,1697296799.1579605913,mobile,Safari,13.0.4,1,0,0
1457,2020-01-21,1821979974.1579618069,desktop,Chrome,79.0.3945.117,1,0,0
1458,2020-01-21,1828276297.1579622625,desktop,Chrome,79.0.3945.88,1,0,0
1459,2020-01-21,1828574007.1579559781,mobile,Safari,13.0.4,1,0,0
1460,2020-01-21,183188054.1579603615,tablet,Safari,9.0,1,0,0
1461,2020-01-21,1976984074.1579600371,desktop,Chrome,79.0.3945.130,1,0,0
1462,2020-01-21,1987266506.1579622483,tablet,Chrome,57.0.2987.132,1,0,0
1463,2020-01-21,1992007144.1579617033,mobile,Chrome,79.0.3945.116,1,0,0
1464,2020-01-21,2002711335.1579618403,mobile,Samsung Internet,11.0,1,0,0
1465,2020-01-21,2038294835.1579632372,mobile,Chrome,79.0.3945.116,1,0,0
1466,2020-01-21,2057484220.1579641516,mobile,Safari,13.0.4,1,0,0
1467,2020-01-21,2116401268.1579588377,mobile,Chrome,77.0.3865.73,1,0,0
1468,2020-01-21,265429188.1579568712,mobile,Chrome,79.0.3945.116,1,0,0
1469,2020-01-21,266788056.1579632468,desktop,Chrome,79.0.3945.117,1,0,0
1470,2020-01-21,349100355.1579520785,mobile,Safari,13.0.4,1,0,0
1471,2020-01-21,412615247.1579638027,tablet,Safari,12.1.1,1,0,0
1472,2020-01-21,454251220.1579611882,mobile,Safari,12.1.1,1,0,0
1473,2020-01-21,484996911.1579460728,mobile,Safari,13.0.4,1,0,0
1474,2020-01-21,497657300.1579595471,desktop,Safari,12.0,1,0,0
1475,2020-01-21,555887374.1579648335,mobile,Safari,13.0.4,1,0,0
1476,2020-01-21,667714091.1579608288,desktop,Chrome,79.0.3945.130,1,1,19.98
1477,2020-01-21,733257.1579581503,mobile,Safari,13.0.4,1,0,0
1478,2020-01-21,784601109.1579613958,desktop,Chrome,79.0.3945.130,1,0,0
1479,2020-01-21,796436434.1567353720,mobile,Safari,13.0.4,1,0,0
1480,2020-01-21,92532795.1579565646,mobile,Safari,604.1,1,0,0
1481,2020-01-22,1011889511.1579736564,desktop,Safari,13.0.4,1,0,0
1482,2020-01-22,1037141460.1579644816,mobile,Safari,13.0.4,1,0,0
1483,2020-01-22,1175543016.1579681279,mobile,Safari,13.0.4,2,0,0
1484,2020-01-22,118104847.1579666085,mobile,Chrome,79.0.3945.116,1,0,0
1485,2020-01-22,1207524508.1579657034,mobile,Chrome,79.0.3945.73,1,0,0
1486,2020-01-22,1241088701.1579668648,mobile,Samsung Internet,10.2,1,0,0
1487,2020-01-22,1250942875.1579665267,mobile,Safari,13.0.4,1,0,0
1488,2020-01-22,1277143563.1579698519,mobile,Samsung Internet,11.0,1,0,0
1489,2020-01-22,1337924061.1579708338,desktop,Safari,13.0.4,1,0,0
1490,2020-01-22,1339705232.1579728894,mobile,Safari,13.0.4,1,0,0
1491,2020-01-22,1383094321.1579685927,desktop,Safari,13.0.4,1,0,0
1492,2020-01-22,1418191889.1579700552,desktop,Chrome,79.0.3945.117,1,0,0
1493,2020-01-22,1462920419.1579725314,desktop,Opera,65.0.3467.78,1,0,0
1494,2020-01-22,1496049906.1579681792,mobile,Samsung Internet,10.2,1,0,0
1495,2020-01-22,1517717182.1579714090,desktop,Chrome,79.0.3945.130,1,0,0
1496,2020-01-22,15215642.1579652431,desktop,Chrome,79.0.3945.130,1,0,0
1497,2020-01-22,1605177326.1579663829,mobile,Chrome,79.0.3945.79,1,0,0
1498,2020-01-22,1610677387.1579654899,desktop,Chrome,79.0.3945.117,1,0,0
1499,2020-01-22,1614257082.1579698653,mobile,Samsung Internet,10.2,1,0,0
1500,2020-01-22,1640871008.1579722759,mobile,Safari,12.1.2,1,0,0
1501,2020-01-22,1663642998.1579676909,mobile,Chrome,79.0.3945.116,1,0,0
1502,2020-01-22,1703846583.1579678674,tablet,Safari,9.0,1,0,0
1503,2020-01-22,1708549224.1579656577,desktop,Chrome,79.0.3945.117,3,0,0
1504,2020-01-22,1722132356.1579657621,mobile,Safari,13.0.4,2,0,0
1505,2020-01-22,1808448729.1579679221,mobile,Samsung Internet,10.2,1,0,0
1506,2020-01-22,1865664387.1579712586,mobile,Safari,13.0.4,1,0,0
1507,2020-01-22,1963396879.1579724043,desktop,Internet Explorer,11.0,1,0,0
1508,2020-01-22,199850683.1579676585,mobile,Safari,13.0.4,1,0,0
1509,2020-01-22,2000408625.1579732596,desktop,Chrome,79.0.3945.130,1,0,0
1510,2020-01-22,2109227309.1579723058,tablet,Chrome,79.0.3945.116,1,0,0
1511,2020-01-22,211812534.1579711802,desktop,Chrome,79.0.3945.117,1,0,0
1512,2020-01-22,231824239.1579657659,mobile,Safari,13.0.4,2,0,0
1513,2020-01-22,261375517.1579715864,desktop,Chrome,79.0.3945.117,1,0,0
1514,2020-01-22,284715088.1579673570,mobile,Safari,12.1.2,3,0,0
1515,2020-01-22,311298695.1579683197,mobile,Samsung Internet,10.2,1,0,0
1516,2020-01-22,344308739.1579676162,mobile,Chrome,79.0.3945.116,1,0,0
1517,2020-01-22,375945066.1579682675,desktop,Chrome,79.0.3945.117,1,0,0
1518,2020-01-22,378992037.1579671255,desktop,Safari,13.0.4,1,0,0
1519,2020-01-22,431511805.1579672446,desktop,Safari,13.0.4,1,0,0
1520,2020-01-22,44732381.1579725891,mobile,Chrome,78.0.3904.96,1,0,0
1521,2020-01-22,458939776.1579706661,desktop,Firefox,72.0,1,0,0
1522,2020-01-22,613634101.1579731149,mobile,Safari,13.0,1,0,0
1523,2020-01-22,708826773.1578309644,mobile,Chrome,77.0.3865.92,1,0,0
1524,2020-01-22,71538159.1579725209,mobile,Safari,604.1,1,0,0
1525,2020-01-22,771490934.1579699049,desktop,Chrome,79.0.3945.130,1,0,0
1526,2020-01-22,781946254.1579666600,mobile,Safari,13.0.4,1,0,0
1527,2020-01-22,821668088.1577956635,mobile,Chrome,79.0.3945.116,1,0,0
1528,2020-01-22,835616742.1579680746,mobile,Chrome,79.0.3945.116,1,0,0
1529,2020-01-22,882653147.1579701771,desktop,Chrome,79.0.3945.117,1,0,0
1530,2020-01-22,883296602.1579663012,desktop,Edge,18.17763,1,0,0
1531,2020-01-22,89856574.1579682527,mobile,Safari,12.1.2,1,0,0
1532,2020-01-22,913588082.1579678649,desktop,Chrome,79.0.3945.130,1,0,0
1533,2020-01-22,932143866.1579707119,mobile,Safari,13.0.4,1,0,0
1534,2020-01-23,1039110248.1579760330,mobile,Samsung Internet,10.2,1,0,0
1535,2020-01-23,1047839021.1579746333,mobile,Safari,13.0.4,1,0,0
1536,2020-01-23,1054119266.1579816117,tablet,Chrome,79.0.3945.116,1,0,0
1537,2020-01-23,1059691755.1579769175,mobile,UC Browser,11.9.4.974,1,0,0
1538,2020-01-23,1148343074.1579796682,mobile,Safari,13.0.3,1,0,0
1539,2020-01-23,1155056896.1579760710,mobile,Safari,13.0.4,1,0,0
1540,2020-01-23,119172472.1579760519,mobile,Safari,605.1,1,0,0
1541,2020-01-23,124533487.1579809599,mobile,Chrome,79.0.3945.136,1,0,0
1542,2020-01-23,1287913890.1579815818,tablet,Safari,11.0,1,0,0
1543,2020-01-23,1337924061.1579708338,desktop,Safari,13.0.4,1,0,0
1544,2020-01-23,1339705232.1579728894,mobile,Safari,13.0.4,1,0,0
1545,2020-01-23,136509944.1579790253,mobile,Chrome,79.0.3945.73,1,0,0
1546,2020-01-23,1375356564.1579817530,desktop,Firefox,72.0,1,0,0
1547,2020-01-23,1455641038.1579756278,mobile,Chrome,79.0.3945.116,1,0,0
1548,2020-01-23,1491092865.1579766166,mobile,Chrome,79.0.3945.116,2,1,35.99
1549,2020-01-23,1535390967.1579807918,desktop,Safari,13.0.4,1,0,0
1550,2020-01-23,1546576006.1579792054,mobile,Chrome,79.0.3945.116,1,0,0
1551,2020-01-23,1585842919.1579788533,desktop,Chrome,79.0.3945.117,1,0,0
1552,2020-01-23,1617332165.1579744688,mobile,Samsung Internet,10.2,1,0,0
1553,2020-01-23,1621367704.1579743989,tablet,Safari,605.1,1,0,0
1554,2020-01-23,1651752164.1579769151,mobile,UC Browser,11.9.4.974,1,0,0
1555,2020-01-23,1674101178.1579769133,mobile,UC Browser,11.9.4.974,1,0,0
1556,2020-01-23,1719863882.1579764121,mobile,Safari,13.0.4,1,0,0
1557,2020-01-23,1760701152.1579783225,desktop,Chrome,79.0.3945.130,1,0,0
1558,2020-01-23,1769309252.1579744504,desktop,Chrome,79.0.3945.117,1,0,0
1559,2020-01-23,1788610599.1579785317,desktop,Chrome,79.0.3945.117,1,0,0
1560,2020-01-23,1828508040.1579758207,mobile,Chrome,79.0.3945.116,1,0,0
1561,2020-01-23,1844480171.1579801716,mobile,Safari,13.0.4,1,0,0
1562,2020-01-23,1874445760.1579737921,tablet,Safari,12.1.2,1,0,0
1563,2020-01-23,1924222210.1579823944,mobile,Safari,13.0,1,0,0
1564,2020-01-23,1958850769.1579762875,mobile,Safari,12.1.2,1,0,0
1565,2020-01-23,202508741.1579820436,tablet,Amazon Silk,79.3.13,1,0,0
1566,2020-01-23,2121108464.1579777759,mobile,Samsung Internet,11.0,1,0,0
1567,2020-01-23,2124184516.1579812858,mobile,Safari,13.0.4,1,0,0
1568,2020-01-23,213256945.1579778815,mobile,Chrome,79.0.3945.116,4,3,10.05
1569,2020-01-23,318654859.1579747188,mobile,Samsung Internet,10.2,1,0,0
1570,2020-01-23,329881820.1579800903,desktop,Chrome,79.0.3945.130,1,0,0
1571,2020-01-23,361071058.1579812048,mobile,Safari,13.0.4,1,0,0
1572,2020-01-23,365941090.1579814907,desktop,Chrome,79.0.3945.123,1,0,0
1573,2020-01-23,391611068.1579771024,desktop,Chrome,79.0.3945.130,1,0,0
1574,2020-01-23,449511672.1579774140,mobile,Safari,13.0.4,1,0,0
1575,2020-01-23,487836143.1579823079,mobile,Safari,13.0.4,1,0,0
1576,2020-01-23,499921898.1579127334,mobile,Chrome,79.0.3945.116,1,0,0
1577,2020-01-23,500120470.1579751854,mobile,Chrome,79.0.3945.136,2,0,0
1578,2020-01-23,510993043.1579757830,desktop,Chrome,79.0.3945.130,1,0,0
1579,2020-01-23,517173336.1579775368,desktop,Chrome,79.0.3945.79,1,0,0
1580,2020-01-23,555887374.1579648335,mobile,Safari,13.0.4,2,0,0
1581,2020-01-23,582380419.1579758981,mobile,Chrome,79.0.3945.116,1,0,0
1582,2020-01-23,586939251.1579764618,desktop,Chrome,79.0.3945.130,1,0,0
1583,2020-01-23,616977678.1579745572,mobile,Chrome,79.0.3945.116,1,0,0
1584,2020-01-23,66220429.1579751257,mobile,Safari,13.0.4,1,0,0
1585,2020-01-23,695442411.1579755675,mobile,Chrome,79.0.3945.116,1,0,0
1586,2020-01-23,699327799.1579776013,desktop,Chrome,79.0.3945.130,1,0,0
1587,2020-01-23,699608994.1579745191,mobile,Safari,604.1,1,0,0
1588,2020-01-23,711717987.1579750602,mobile,Chrome,79.0.3945.136,1,0,0
1589,2020-01-23,721210656.1579816210,desktop,Chrome,79.0.3945.130,1,0,0
1590,2020-01-23,72165525.1579766437,mobile,Chrome,79.0.3945.116,1,0,0
1591,2020-01-23,750647295.1579766356,mobile,Firefox,68.0,1,0,0
1592,2020-01-23,756076905.1579818103,tablet,Chrome,79.0.3945.73,1,0,0
1593,2020-01-23,77993705.1579783332,desktop,Internet Explorer,11.0,1,0,0
1594,2020-01-23,786040563.1579763371,mobile,Safari,13.0.4,1,0,0
1595,2020-01-23,820369471.1579813024,mobile,Chrome,79.0.3945.73,1,0,0
1596,2020-01-23,857687687.1579802314,desktop,Chrome,79.0.3945.130,1,0,0
1597,2020-01-23,876591679.1579046077,mobile,Chrome,79.0.3945.116,1,0,0
1598,2020-01-23,884256576.1579781156,desktop,Chrome,79.0.3945.130,1,1,54.47
1599,2020-01-23,972080202.1579773118,desktop,Chrome,79.0.3945.130,1,0,0
1600,2020-01-23,99327125.1579749123,mobile,Chrome,79.0.3945.73,1,0,0
1601,2020-01-23,993438987.1579764236,tablet,Samsung Internet,10.2,1,0,0
1602,2020-01-24,1093744565.1579848672,mobile,Safari,13.0.4,2,0,0
1603,2020-01-24,1101210301.1579830609,mobile,Firefox,68.0,1,0,0
1604,2020-01-24,1113758964.1579859569,mobile,Chrome,79.0.3945.116,1,0,0
1605,2020-01-24,1114738719.1579848531,mobile,Chrome,79.0.3945.116,1,0,0
1606,2020-01-24,1160334528.1579910128,desktop,Chrome,79.0.3945.79,1,0,0
1607,2020-01-24,1179467936.1579859718,mobile,Chrome,79.0.3945.116,1,0,0
1608,2020-01-24,1245739107.1579874736,desktop,Chrome,79.0.3945.130,1,0,0
1609,2020-01-24,1271470880.1579852838,mobile,Safari,13.0.4,1,0,0
1610,2020-01-24,1283136465.1579856772,mobile,Chrome,79.0.3945.116,1,0,0
1611,2020-01-24,1301478507.1579864016,mobile,Safari,12.1.2,1,0,0
1612,2020-01-24,1302907646.1579843606,mobile,Safari,13.0.4,1,0,0
1613,2020-01-24,1308405557.1579830065,mobile,Chrome,79.0.3945.136,1,0,0
1614,2020-01-24,1357736601.1579849579,mobile,Safari,13.0.4,1,0,0
1615,2020-01-24,1357971976.1579903956,mobile,Chrome,79.0.3945.73,1,0,0
1616,2020-01-24,1365127705.1579849295,mobile,Chrome,79.0.3945.116,1,0,0
1617,2020-01-24,1428570228.1579517505,mobile,Chrome,79.0.3945.93,2,1,15.98
1618,2020-01-24,1440992567.1579901415,desktop,Chrome,79.0.3945.130,1,0,0
1619,2020-01-24,146530945.1579848316,mobile,Safari,13.0.4,1,0,0
1620,2020-01-24,1582446101.1579898361,desktop,Chrome,79.0.3945.130,1,0,0
1621,2020-01-24,178828763.1579873219,desktop,Chrome,79.0.3945.130,1,0,0
1622,2020-01-24,1793711097.1579826669,mobile,Safari,13.0.4,1,0,0
1623,2020-01-24,1795021807.1579890295,mobile,Chrome,75.0.3770.143,1,0,0
1624,2020-01-24,186646935.1579880533,desktop,Chrome,79.0.3945.117,1,0,0
1625,2020-01-24,1893036725.1579846248,mobile,Safari,13.0.4,3,0,0
1626,2020-01-24,1922254461.1579848453,mobile,Safari,12.0,1,0,0
1627,2020-01-24,1939201182.1579887212,desktop,Safari,10.0,1,0,0
1628,2020-01-24,1947075466.1579847667,desktop,Chrome,79.0.3945.130,1,0,0
1629,2020-01-24,2000391062.1579856981,desktop,Chrome,79.0.3945.130,1,0,0
1630,2020-01-24,2076729248.1569393901,desktop,Safari,11.1,1,0,0
1631,2020-01-24,2091287135.1579878910,desktop,Chrome,79.0.3945.130,1,0,0
1632,2020-01-24,2100232862.1579851323,mobile,Safari,13.0.4,1,0,0
1633,2020-01-24,22193934.1579842494,mobile,Chrome,79.0.3945.116,1,0,0
1634,2020-01-24,233602662.1579888994,desktop,Chrome,79.0.3945.130,1,0,0
1635,2020-01-24,239585386.1579874715,desktop,Chrome,79.0.3945.130,1,0,0
1636,2020-01-24,287100823.1579851112,mobile,Chrome,79.0.3945.136,1,0,0
1637,2020-01-24,311827799.1577872066,mobile,Samsung Internet,10.2,1,0,0
1638,2020-01-24,314780985.1579858243,desktop,Chrome,79.0.3945.130,1,0,0
1639,2020-01-24,371863933.1579829143,mobile,Safari,10.0,1,0,0
1640,2020-01-24,390212597.1579854484,mobile,Safari,11.0,1,0,0
1641,2020-01-24,487836143.1579823079,mobile,Safari,13.0.4,1,0,0
1642,2020-01-24,602482701.1579868574,desktop,Chrome,65.0.3312.0,1,0,0
1643,2020-01-24,668151218.1579891794,desktop,Safari,13.0.4,1,0,0
1644,2020-01-24,682458650.1579905616,mobile,Chrome,79.0.3945.116,1,0,0
1645,2020-01-24,712265978.1579904063,mobile,Safari,13.0.4,1,0,0
1646,2020-01-24,722704770.1579847283,mobile,Safari,13.0.4,1,0,0
1647,2020-01-24,742329333.1579871852,mobile,Safari,13.0.4,1,0,0
1648,2020-01-24,89754967.1579904101,mobile,Safari,13.0.4,1,0,0
1649,2020-01-24,977089132.1579894997,mobile,Chrome,79.0.3945.116,1,0,0
1650,2020-01-24,977646434.1579846833,tablet,Chrome,79.0.3945.116,1,0,0
1651,2020-01-25,1021486426.1579961742,mobile,Safari,13.0.4,2,0,0
1652,2020-01-25,1024517594.1579919798,mobile,Safari,13.0.4,1,0,0
1653,2020-01-25,1036404202.1579970324,desktop,Chrome,69.0.3494.0,1,0,0
1654,2020-01-25,1066018165.1579914454,mobile,Safari,9.0,1,0,0
1655,2020-01-25,1098538435.1579981306,desktop,Safari,10.0,1,0,0
1656,2020-01-25,1101210301.1579830609,mobile,Firefox,68.0,1,0,0
1657,2020-01-25,1159973620.1579951700,mobile,Safari,13.0.4,1,0,0
1658,2020-01-25,1178201990.1579932877,mobile,Chrome,79.0.3945.116,1,0,0
1659,2020-01-25,1178936450.1579932149,desktop,'',(not set),1,0,0
1660,2020-01-25,1185756315.1579932155,desktop,'',(not set),1,0,0
1661,2020-01-25,1207803866.1579980386,mobile,Chrome,79.0.3945.136,1,0,0
1662,2020-01-25,1216400790.1579967594,desktop,Chrome,79.0.3945.130,1,0,0
1663,2020-01-25,1423545358.1579954869,mobile,Safari,13.0.4,1,0,0
1664,2020-01-25,1452157299.1579995298,desktop,Firefox,68.0,1,0,0
1665,2020-01-25,1477778419.1579962851,mobile,Chrome,79.0.3945.73,2,0,0
1666,2020-01-25,1498519066.1579919774,tablet,Chrome,79.0.3945.73,1,0,0
1667,2020-01-25,1523818105.1579986315,mobile,Samsung Internet,10.2,1,0,0
1668,2020-01-25,1588483843.1579959679,mobile,Safari,13.0.4,1,0,0
1669,2020-01-25,1608950960.1579925110,mobile,Samsung Internet,10.2,1,0,0
1670,2020-01-25,1665148637.1579927352,tablet,Safari,12.1.2,1,0,0
1671,2020-01-25,1675853241.1579927480,mobile,Safari,13.0.4,1,0,0
1672,2020-01-25,1734052882.1579919115,mobile,Safari,604.1,1,0,0
1673,2020-01-25,1756234383.1579991302,mobile,Safari,13.0.4,1,0,0
1674,2020-01-25,1819762977.1579953365,desktop,Edge,18.18363,1,0,0
1675,2020-01-25,1849787909.1579995940,mobile,Chrome,74.0.3729.157,1,0,0
1676,2020-01-25,1854946019.1579962160,mobile,Safari,13.0.4,1,0,0
1677,2020-01-25,185824472.1565031547,desktop,Chrome,79.0.3945.119,1,0,0
1678,2020-01-25,1891768428.1579926141,mobile,Safari,13.0.4,1,0,0
1679,2020-01-25,2010488271.1579955341,desktop,Chrome,79.0.3945.130,1,0,0
1680,2020-01-25,2040901676.1579937569,mobile,Chrome,79.0.3945.116,1,0,0
1681,2020-01-25,2111857860.1579928677,mobile,Chrome,79.0.3945.136,1,0,0
1682,2020-01-25,2115678463.1579983433,desktop,Safari,13.0.4,1,0,0
1683,2020-01-25,2147343342.1579973631,desktop,Safari,13.0.4,1,1,13.98
1684,2020-01-25,279743896.1579995110,desktop,Safari,13.0.4,1,0,0
1685,2020-01-25,334080217.1579982393,mobile,Chrome,79.0.3945.136,1,0,0
1686,2020-01-25,407325911.1579978319,tablet,Safari,13.0,1,0,0
1687,2020-01-25,454097268.1579971414,desktop,Safari,13.0.1,1,0,0
1688,2020-01-25,511386790.1579985331,desktop,Safari,13.0.4,1,0,0
1689,2020-01-25,512381627.1579980855,mobile,Samsung Internet,10.2,1,0,0
1690,2020-01-25,527571527.1579920664,mobile,Chrome,79.0.3945.136,1,0,0
1691,2020-01-25,645216720.1579986518,mobile,Chrome,79.0.3945.93,1,0,0
1692,2020-01-25,673988348.1579940071,mobile,Safari,13.0.4,1,0,0
1693,2020-01-25,725313190.1579944660,desktop,Chrome,79.0.3945.130,1,0,0
1694,2020-01-25,742329333.1579871852,mobile,Safari,13.0.4,1,0,0
1695,2020-01-25,747198986.1579985244,mobile,Safari,13.0.4,1,0,0
1696,2020-01-25,773256010.1579987757,mobile,Safari,13.0.4,1,0,0
1697,2020-01-25,777801387.1579980217,mobile,Safari,12.1.2,1,0,0
1698,2020-01-25,792382604.1579991766,mobile,Chrome,79.0.3945.116,1,0,0
1699,2020-01-25,808981983.1578575481,mobile,Chrome,79.0.3945.116,1,0,0
1700,2020-01-25,810102409.1579929738,mobile,Safari,13.0.4,1,0,0
1701,2020-01-25,83091170.1579924487,mobile,Chrome,79.0.3945.136,1,0,0
1702,2020-01-25,845826729.1579941586,tablet,Safari,13.0.4,1,0,0
1703,2020-01-25,901704983.1579957783,mobile,Chrome,79.0.3945.116,1,0,0
1704,2020-01-25,966630590.1579944893,desktop,Chrome,79.0.3945.88,1,0,0
1705,2020-01-26,102386818.1580039440,mobile,Safari,13.0.4,1,0,0
1706,2020-01-26,1050961596.1580009134,mobile,UC Browser,11.9.4.974,1,0,0
1707,2020-01-26,1052655720.1580069606,mobile,Safari,13.0.4,1,0,0
1708,2020-01-26,1064029240.1580039271,mobile,Safari,13.0.4,1,0,0
1709,2020-01-26,106912507.1580034703,mobile,Chrome,79.0.3945.116,1,0,0
1710,2020-01-26,1116593918.1580073387,tablet,Safari,13.0.4,1,0,0
1711,2020-01-26,1150750148.1580004188,mobile,Safari,13.0.4,1,0,0
1712,2020-01-26,1175543016.1579681279,mobile,Safari,13.0.4,1,0,0
